Title,Year,Genre_1,Genre_2,Genre_3,Director,Writer_1,Writer_2,Writer_3,Actors_1,Actors_2,Actors_3,Actors_4,Metascore,imdbVotes,Language,Country,imdbRating
The Skin Game,1931,6.805938349954643,?,?,7.125000000000001,6.15,6.24,6.9799999999999995,6.699999999999999,5.8,6.05,6.799999999999999,?,2.0,English,UK,C
The Skin I Live In,2011,6.295724782899136,?,?,7.166666666666667,7.6,7.094117647058822,7.6,6.204761904761905,6.5200000000000005,7.666666666666667,7.6,70.0,98.0,Spanish,Spain,A
Skinned Deep,2004,6.321287231826699,5.6362158167036265,?,3.9,3.9,?,?,3.9,3.9,3.9,3.9,?,1.0,English,USA,F
Skinner,1993,5.6362158167036265,?,?,4.8,4.8,?,?,5.566666666666666,5.8999999999999995,5.5,5.55,?,368.0,English,USA,F
Skinwalkers,2002,6.59053643724697,6.805938349954643,6.511945812807886,7.2,7.2,?,?,7.2,7.2,6.68,7.2,?,663.0,English,UK,B
Skippy,1931,6.2881696428571345,6.805938349954643,6.321287231826699,6.363157894736841,6.3,7.136363636363637,6.3,6.530000000000001,6.3,6.3,6.3,?,451.0,English,USA,C
The Skulls,2000,6.164596895343019,6.59053643724697,6.805938349954643,5.7875,6.05,?,?,6.066666666666667,6.133333333333333,5.6,5.700000000000001,24.0,26.0,English,USA,C
Skum Rocks!,2013,7.163705103969749,7.090517241379306,6.321287231826699,7.8,7.8,7.8,?,7.8,7.8,7.8,6.7178571428571425,?,19.0,English,USA,A
Sky Captain and the World of Tomorrow,2004,6.164596895343019,6.3626827717736845,6.511945812807886,6.1,6.1,?,?,6.477777777777778,6.849999999999999,6.2444444444444445,6.884615384615385,64.0,71.0,English,USA,C
Sky High,1922,6.164596895343019,6.805938349954643,6.596904663640125,5.9,5.9,5.9,?,5.9,5.9,5.9,5.9,?,103.0,English,USA,C
Sky Lovers,2002,6.805938349954643,?,?,6.6,6.6,?,?,7.05,6.7,6.55,?,?,48.0,Mandarin,China,B
Sky Riders,1976,6.164596895343019,6.3626827717736845,?,6.58,6.185714285714286,6.433333333333334,6.7,6.566666666666666,6.711111111111111,5.816666666666667,6.0,?,571.0,English,USA,C
The Skydivers,1963,6.805938349954643,6.5056939501779345,?,2.7,2.7,?,?,3.0,3.0,3.0,3.0,?,4.0,English,USA,F
Skyline,2010,6.164596895343019,5.828839390386872,6.295724782899136,4.550000000000001,4.4,4.4,?,4.4,4.4,4.7,4.4,26.0,75.0,English,USA,F
The Skys the Limit,1943,6.321287231826699,6.58008948545861,6.596904663640125,7.0,6.711111111111111,6.725,?,7.0892857142857135,7.08,7.06,7.108695652173916,?,594.0,English,USA,B
Skytturnar,1987,6.805938349954643,?,?,6.466666666666666,6.466666666666666,6.15,?,6.2,6.2,6.2,6.2,?,128.0,Icelandic,Iceland,C
Slacker,1991,6.321287231826699,6.805938349954643,?,7.266666666666666,7.333333333333333,?,?,7.1,7.1,7.1,7.1,69.0,14.0,English,USA,B
Slackers,2002,6.321287231826699,6.596904663640125,?,5.3,5.5,?,?,5.914285714285713,6.55,5.3,6.75,12.0,12.0,English,Canada,F
Slam,1998,6.805938349954643,?,?,6.25,7.2,7.2,7.2,7.2,7.2,7.2,7.2,?,1.0,English,USA,B
Slam Dunk Ernest,1995,6.321287231826699,6.2881696428571345,6.5056939501779345,5.116666666666666,4.975,4.7,?,5.133333333333335,5.7,6.25,4.7,?,1.0,English,Canada,F
Slap Shot,1977,6.321287231826699,6.805938349954643,6.5056939501779345,7.154545454545455,6.875,?,?,6.78918918918919,6.971428571428571,6.475,7.300000000000001,?,27.0,English,USA,B
Slasher,2004,7.163705103969749,?,?,6.4071428571428575,N/A,?,?,7.1,7.1,7.3,?,?,449.0,English,USA,B
Slaughter Disc,2005,5.6362158167036265,6.066666666666666,?,4.7,4.7,?,?,5.800000000000001,4.7,4.7,4.7,?,107.0,English,USA,F
Slaughter High,1986,5.6362158167036265,?,?,5.2,5.2,5.2,5.2,5.25,5.2,5.2,5.2,?,3.0,English,UK,F
The Slaughter Rule,2002,6.805938349954643,6.5056939501779345,?,6.1,6.1,6.1,?,6.854545454545455,6.86153846153846,5.9399999999999995,6.1,65.0,1.0,English,USA,C
Slaughterhouse-Five,1972,6.321287231826699,6.805938349954643,5.828839390386872,7.154545454545455,6.266666666666667,6.533333333333334,?,6.9,6.949999999999999,6.566666666666666,7.0,?,9.0,English,USA,B
Slaves of New York,1989,6.805938349954643,?,?,6.430769230769233,5.4,5.4,?,6.533333333333334,6.428571428571429,6.480000000000001,5.9,?,726.0,English,USA,F
SLC Punk!,1998,6.321287231826699,6.805938349954643,6.73577586206896,7.5,7.5,?,?,5.827272727272727,7.5,6.066666666666667,8.05,50.0,21.0,English,USA,A
Sleepaway Camp,1983,5.6362158167036265,?,?,6.2,5.75,?,?,6.2,6.2,6.2,6.2,?,15.0,English,USA,C
Sleepaway Camp III: Teenage Wasteland,1989,6.321287231826699,5.6362158167036265,?,5.3,5.3,5.75,?,5.3,5.3,6.45,5.3,?,4.0,English,USA,F
Sleeper,1973,6.321287231826699,5.828839390386872,?,7.180487804878048,7.137209302325581,7.016666666666667,?,7.022727272727275,6.629166666666666,6.2250000000000005,7.3,?,32.0,English,USA,B
Sleepers,1996,6.59053643724697,6.805938349954643,6.295724782899136,6.517647058823529,7.5,6.611111111111111,?,6.7178571428571425,6.961538461538462,6.781818181818183,6.816666666666666,49.0,152.0,English,USA,A
Sleeping Beauties,1999,6.7513986013986,6.321287231826699,?,6.5,6.6,?,?,6.6,6.609090909090909,5.9399999999999995,5.8999999999999995,?,179.0,English,USA,B
Sleeping Beauty,1959,6.792329149232918,6.2881696428571345,6.270794392523365,7.371428571428571,7.2714285714285705,7.1000000000000005,7.533333333333334,7.3,7.3,7.3,7.333333333333333,?,96.0,English,USA,B
The Sleeping City,1950,6.59053643724697,7.172522522522525,6.805938349954643,6.966666666666666,6.557142857142857,6.557142857142857,?,7.1923076923076925,6.8,7.0,7.0,?,179.0,English,USA,B
The Sleeping Dictionary,2003,6.805938349954643,6.596904663640125,?,6.6,6.6,?,?,5.991666666666667,6.975,6.220000000000001,6.775,?,6.0,English,USA,B
Sleeping Dogs,1977,6.164596895343019,6.295724782899136,6.805938349954643,6.546153846153847,6.6,6.6,6.6,6.8450000000000015,6.6,6.6,6.86,?,583.0,English,New Zealand,B
Sleeping Dogs Lie,2005,6.511945812807886,6.7513986013986,6.805938349954643,6.3,6.3,?,?,6.3,6.530000000000001,6.3,4.95,?,175.0,English,USA,C
Sleepless,2001,5.6362158167036265,6.511945812807886,6.295724782899136,6.38,6.5125,6.433333333333334,6.3,7.133333333333334,6.640000000000001,6.4,6.3,?,4.0,Italian,Italy,C
Sleepless Nights,2002,5.6362158167036265,?,?,4.7,4.7,?,?,4.7,4.7,5.4,4.7,?,175.0,English,USA,F
Sleepless in Seattle,1993,6.321287231826699,6.805938349954643,6.596904663640125,5.9,6.8,6.15,6.333333333333333,6.945454545454546,6.8,6.050000000000001,6.333333333333333,72.0,119.0,English,USA,B
Sleepover,2004,6.321287231826699,?,?,6.3999999999999995,5.574999999999999,?,?,5.68,6.1,5.783333333333332,6.133333333333333,33.0,12.0,English,USA,F
Sleepstalker,1995,5.6362158167036265,?,?,4.6,3.8,4.175,?,4.6,5.5,5.699999999999999,5.15,?,745.0,English,USA,F
Sleepwalkers,1992,5.6362158167036265,?,?,5.066666666666667,6.057142857142857,?,?,5.1,6.15,5.9875,5.566666666666666,?,14.0,English,USA,F
Sleepy Hollow,1999,6.805938349954643,5.6362158167036265,6.511945812807886,7.307692307692308,7.300000000000001,7.4,6.639999999999999,6.949999999999999,6.338461538461539,6.641666666666666,6.884615384615385,65.0,262.0,English,USA,B
Sleuth,1972,6.511945812807886,6.295724782899136,?,7.499999999999999,7.583333333333333,7.583333333333333,?,7.169565217391304,6.694230769230771,8.1,8.1,?,36.0,English,USA,A
Sliding Doors,1998,6.321287231826699,6.805938349954643,6.270794392523365,6.2250000000000005,6.8,?,?,6.477777777777778,6.514285714285714,6.3875,6.266666666666667,59.0,51.0,English,UK,B
A Slight Case of Murder,1938,6.321287231826699,6.59053643724697,?,6.792307692307693,6.7857142857142865,7.333333333333333,7.2749999999999995,7.118181818181819,6.966666666666666,7.24,7.2,?,1.0,English,USA,B
Slightly Scarlet,1956,6.59053643724697,6.805938349954643,7.172522522522525,6.971428571428571,7.539999999999999,5.52,?,7.028571428571428,6.840000000000001,7.0,6.6000000000000005,?,571.0,English,USA,B
Slim,1937,6.805938349954643,6.596904663640125,?,6.6000000000000005,6.75,6.75,?,6.522222222222222,7.1076923076923055,6.928571428571429,6.85,?,294.0,English,USA,B
Sling Blade,1996,6.805938349954643,?,?,6.7,7.25,7.25,?,6.71875,6.671428571428572,6.245454545454546,5.653846153846154,84.0,71.0,English,USA,A
The Slipper and the Rose: The Story of Cinderella,1976,6.3626827717736845,6.2881696428571345,6.270794392523365,6.959999999999999,7.12,6.400000000000001,6.400000000000001,6.371428571428572,7.1,7.1,7.35,?,1.0,English,UK,B
Slipping Wives,1927,6.321287231826699,6.7513986013986,?,6.55,6.812500000000001,6.980555555555557,?,6.1,4.65,7.043750000000002,6.99607843137255,?,341.0,English,USA,C
A Slipping-Down Life,1999,6.805938349954643,6.73577586206896,6.596904663640125,6.2,6.2,6.2,6.5,6.672727272727272,6.95625,6.4,6.2,44.0,921.0,English,USA,C
Slipstream,1967,6.7513986013986,?,?,7.4875,6.4,7.099999999999999,?,6.4,6.7,6.4,6.4,?,79.0,N/A,USA,C
Slither,2006,6.321287231826699,5.6362158167036265,5.828839390386872,7.133333333333333,6.442857142857143,?,?,6.5,7.25,5.825,6.5,69.0,60.0,English,Canada,B
Sliver,1993,6.805938349954643,6.295724782899136,?,6.5375000000000005,6.75,5.83,?,5.561111111111112,5.883333333333333,6.518181818181817,5.833333333333333,?,22.0,English,USA,F
Slow Burn,1986,6.805938349954643,6.295724782899136,?,6.0,5.659999999999999,5.4,?,5.941666666666666,6.307692307692308,5.4,6.000000000000001,?,419.0,English,USA,F
The Sluggers Wife,1985,6.321287231826699,6.73577586206896,6.596904663640125,6.762499999999999,6.739130434782608,?,?,6.628571428571428,6.177777777777777,4.3,6.170833333333334,?,822.0,English,USA,F
Slugs: The Movie,1988,5.6362158167036265,5.828839390386872,?,5.5,4.9,4.9,4.9,4.9,4.9,4.9,4.9,?,2.0,English,Spain,F
Sluizer Speaks,2014,7.163705103969749,?,?,8.6,8.6,?,?,8.6,7.566666666666666,8.6,8.6,?,19.0,Dutch,Netherlands,S
The Slumber Party Massacre,1982,6.321287231826699,5.6362158167036265,?,5.550000000000001,5.7,?,?,5.7,5.1,5.7,5.7,?,6.0,English,USA,C
Slumber Party Massacre II,1987,6.321287231826699,5.6362158167036265,?,4.3,4.3,?,?,4.3,4.3,4.3,4.3,?,2.0,English,USA,F
Slumdog Millionaire,2008,6.805938349954643,6.596904663640125,?,7.266666666666667,7.166666666666667,8.0,?,5.666666666666667,8.033333333333333,5.553846153846153,8.0,86.0,630.0,English,UK,A
Slums of Beverly Hills,1998,6.321287231826699,6.805938349954643,?,6.6,6.6,?,?,5.925000000000001,6.957142857142858,6.6,6.617647058823529,69.0,9.0,English,USA,B
Small Change,1976,6.321287231826699,6.805938349954643,?,7.553846153846153,7.571428571428571,7.566666666666666,?,7.8,7.8,7.066666666666666,7.8,?,4.0,French,France,A
A Small Domain,1996,6.7513986013986,?,?,5.1,5.1,?,?,5.1,5.1,5.1,5.1,?,12.0,English,USA,F
Small Faces,1996,6.805938349954643,?,?,6.625,6.6,7.1,?,6.75,7.1,7.1,6.2625,?,1.0,English,UK,B
The Small One,1978,6.792329149232918,6.7513986013986,6.2881696428571345,6.711111111111111,7.125,7.433333333333334,7.8,7.8,7.8,7.8,7.2,?,846.0,English,USA,A
Small Sacrifices,1989,6.805938349954643,?,?,6.8,7.7,7.7,?,5.971428571428572,7.7,6.3538461538461535,7.75,?,706.0,English,USA,A
Small Soldiers,1998,6.164596895343019,6.3626827717736845,6.321287231826699,6.384615384615386,6.1,5.183333333333333,6.953333333333334,5.039999999999999,5.6499999999999995,6.1,6.453846153846154,?,76.0,English,USA,C
Small Time Crooks,2000,6.321287231826699,6.59053643724697,?,7.180487804878048,7.137209302325581,?,?,7.022727272727275,6.7,6.266666666666666,6.220000000000001,69.0,30.0,English,USA,B
Small Town Rivals,2007,6.321287231826699,?,?,6.5,6.5,?,?,6.5,5.8999999999999995,6.775,6.1,?,53.0,Korean,South Korea,C
Smart Alec,1951,6.7513986013986,6.066666666666666,?,N/A,N/A,?,?,4.6,?,?,?,?,96.0,N/A,USA,F
Smart Money,1931,6.59053643724697,6.805938349954643,?,6.216666666666668,7.25,7.066666666666666,6.800000000000001,7.118181818181819,7.162068965517242,6.9,7.0,?,1.0,English,USA,B
Smart People,2008,6.321287231826699,6.805938349954643,6.596904663640125,6.2,6.2,?,?,6.39032258064516,5.7153846153846155,5.87,6.866666666666667,57.0,20.0,English,USA,C
Smash Palace,1981,6.805938349954643,?,?,6.546153846153847,7.550000000000001,7.2,7.050000000000001,7.050000000000001,6.35,7.2,7.2,?,585.0,English,New Zealand,B
Smash-Up: The Story of a Woman,1947,6.805938349954643,6.73577586206896,6.596904663640125,6.7714285714285705,7.0,6.85,7.133333333333333,6.58235294117647,6.916666666666667,7.08,6.80625,?,801.0,English,USA,B
Smashed,2012,6.805938349954643,?,?,6.949999999999999,6.8,6.8,?,5.95,6.65,7.0,5.949999999999999,71.0,12.0,English,USA,B
Smile,1975,6.321287231826699,?,?,6.325000000000001,6.133333333333333,?,?,6.571428571428571,7.2,7.2,6.218181818181819,?,1.0,English,USA,B
Smiles of a Summer Night,1955,6.321287231826699,6.596904663640125,?,7.596428571428569,7.649999999999998,?,?,7.85,6.800000000000001,7.516666666666667,7.9,?,8.0,Swedish,Sweden,A
Smiley,1956,6.321287231826699,?,?,6.8,6.8,6.8,6.8,6.8,6.8,7.217647058823529,6.8,?,115.0,English,UK,B
Smiley Face,2007,6.321287231826699,?,?,6.340000000000001,5.8,?,?,5.953333333333332,6.642857142857143,5.75,5.8,71.0,13.0,English,USA,C
Smilin Through,1932,6.805938349954643,6.596904663640125,?,7.3,7.0,7.0,7.3,7.3,7.080000000000001,7.2444444444444445,6.066666666666666,?,612.0,English,USA,B
The Smiling Lieutenant,1931,6.321287231826699,6.596904663640125,6.58008948545861,7.621428571428572,7.9,7.9,7.9,7.262499999999999,7.260000000000001,7.6000000000000005,7.37,?,2.0,English,USA,A
Smillas Sense of Snow,1997,6.164596895343019,6.805938349954643,5.828839390386872,7.300000000000001,6.4,6.925000000000001,?,6.4,6.414285714285714,6.4,6.4,45.0,11.0,English,Denmark,C
Smoke,1995,6.321287231826699,6.805938349954643,?,6.466666666666666,6.575000000000001,?,?,6.7375,6.550000000000001,6.95,6.735294117647058,70.0,27.0,English,Germany,B
Smoke Signals,1998,6.321287231826699,6.805938349954643,?,7.2,7.2,7.2,?,6.68,7.2,6.233333333333333,7.15,76.0,8.0,English,Canada,B
The Smokers,2000,6.295724782899136,?,?,2.7,2.7,2.7,2.7,4.916666666666667,2.7,3.5,2.7,?,2.0,English,USA,F
Smokey and the Bandit,1977,6.164596895343019,6.321287231826699,?,5.314285714285715,5.599999999999999,5.566666666666667,6.555555555555556,5.911538461538462,6.290909090909091,5.5,6.9,?,31.0,English,USA,B
Smokey and the Bandit II,1980,6.164596895343019,6.321287231826699,?,5.314285714285715,5.599999999999999,5.566666666666667,6.133333333333333,5.911538461538462,5.866666666666666,5.5,5.64,?,10.0,English,USA,F
Smokey and the Bandit Part 3,1983,6.321287231826699,6.59053643724697,?,5.000000000000001,4.9,4.9,?,5.866666666666666,5.5,5.35,3.3,?,6.0,English,USA,F
Smokin Aces: The Big Gun,2007,6.7513986013986,?,?,N/A,N/A,?,?,7.0,?,?,?,?,44.0,English,USA,B
Smokin Aces 2: Assassins Ball,2010,6.164596895343019,6.321287231826699,6.59053643724697,4.85,5.633333333333333,5.1,5.1,6.518181818181817,5.1,6.099999999999999,5.1,?,10.0,English,USA,F
Smooth Talk,1985,6.805938349954643,6.596904663640125,6.295724782899136,5.75,6.199999999999999,6.3,?,6.3999999999999995,6.749999999999999,6.316666666666666,6.3,?,1.0,English,UK,C
The Smurfs,2011,6.792329149232918,6.3626827717736845,6.321287231826699,4.975,5.166666666666667,5.159999999999999,5.266666666666667,6.25,6.716666666666668,4.6,5.15,30.0,65.0,English,USA,C
The Smurfs 2,2013,6.792329149232918,6.3626827717736845,6.321287231826699,4.975,5.166666666666667,5.159999999999999,5.266666666666667,6.25,6.716666666666668,6.016666666666667,4.6,34.0,26.0,French,USA,F
Snake in the Eagles Shadow,1978,6.164596895343019,6.321287231826699,?,7.3,7.5,7.5,7.5,6.477777777777781,7.5,6.35,7.233333333333333,?,7.0,Cantonese,Hong Kong,A
Snake Eyes,1998,6.59053643724697,6.511945812807886,6.295724782899136,6.55,6.491666666666667,6.586363636363635,6.586363636363635,6.542857142857144,6.555555555555555,6.685714285714286,5.707692307692308,52.0,63.0,English,USA,C
The Snake Pit,1948,6.805938349954643,6.511945812807886,?,7.3,7.333333333333333,7.7,7.7,7.278947368421055,7.333333333333333,6.92,7.383333333333334,?,4.0,English,USA,A
Snakeman,2005,6.3626827717736845,5.6362158167036265,6.295724782899136,3.8,3.7,3.3666666666666667,4.2375,5.1,2.9,3.75,3.9000000000000004,?,749.0,English,Canada,F
Snakes on a Plane,2006,6.164596895343019,6.3626827717736845,6.59053643724697,5.566666666666666,5.6,5.666666666666666,5.6,6.4868421052631575,6.533333333333334,5.78,5.6,58.0,114.0,English,Germany,C
Snakes on a Train,2006,5.6362158167036265,?,?,2.3,2.2,?,?,2.3,2.3,2.3,2.3,?,1.0,English,USA,F
The Snapper,1993,6.321287231826699,6.805938349954643,?,7.000000000000001,7.333333333333333,7.333333333333333,?,7.116666666666667,7.2,7.2,7.2,?,4.0,English,UK,B
Sneakers,1992,6.321287231826699,6.59053643724697,6.805938349954643,7.0,5.449999999999999,6.766666666666666,7.1,7.1,7.1,6.887499999999998,7.177777777777777,?,43.0,English,USA,B
Sniper,1993,6.164596895343019,6.805938349954643,6.295724782899136,5.366666666666667,6.18,5.65,?,6.518181818181817,5.7,6.245454545454546,6.6,?,19.0,English,USA,C
The Sniper,1952,6.59053643724697,6.805938349954643,7.172522522522525,6.771428571428571,7.15,6.75,6.4,7.005263157894737,6.185714285714286,4.933333333333334,7.199999999999999,?,1.0,English,USA,B
Sniper 2,2002,6.164596895343019,7.116258351893096,?,5.466666666666666,6.18,5.65,5.833333333333333,6.518181818181817,5.95,6.550000000000001,5.2,?,4.0,English,USA,F
Snitch,2013,6.164596895343019,6.805938349954643,6.295724782899136,6.5,6.2,6.5,?,6.263636363636365,6.25,6.85,6.535483870967741,51.0,63.0,English,USA,B
Snow Cake,2006,6.805938349954643,6.596904663640125,?,6.6,7.6,?,?,7.0699999999999985,6.0,7.6,7.333333333333333,54.0,10.0,English,Canada,A
The Snow Creature,1954,5.6362158167036265,?,?,3.05,3.05,?,?,5.35,3.0,3.0,3.0,?,628.0,English,USA,F
Snow Day,2000,6.3626827717736845,6.321287231826699,6.2881696428571345,5.25,5.433333333333333,5.1,?,6.050000000000001,6.180000000000001,5.45,5.6000000000000005,34.0,9.0,English,USA,F
Snow Dogs,2002,6.3626827717736845,6.321287231826699,6.2881696428571345,4.8500000000000005,6.013333333333332,5.1,5.1,5.923529411764706,6.566666666666666,5.449999999999999,5.1,29.0,19.0,English,Canada,F
Snow Falling on Cedars,1999,6.805938349954643,6.511945812807886,6.596904663640125,6.839999999999999,6.8,6.439999999999999,7.25,6.85,7.199999999999999,6.8,6.733333333333334,44.0,12.0,English,USA,B
Snow White,1916,6.270794392523365,6.596904663640125,?,6.266666666666667,6.2,6.2,?,7.366666666666667,6.566666666666666,6.2,6.2,?,265.0,English,USA,C
A Snow White Christmas,1980,6.3626827717736845,6.792329149232918,6.2881696428571345,7.0,7.0,?,?,7.0,7.0,7.0,7.0,?,90.0,English,USA,B
Snow White and the Huntsman,2012,6.164596895343019,6.3626827717736845,6.805938349954643,6.1,6.066666666666667,6.975,6.55,6.03076923076923,7.25,6.710000000000001,6.1,57.0,222.0,English,USA,C
Snow White and the Seven Dwarfs,1937,6.792329149232918,6.2881696428571345,6.270794392523365,7.7,7.1,7.1,7.44,7.7,7.7,7.7,7.15,?,129.0,English,USA,A
Snow White and the Three Stooges,1961,6.3626827717736845,6.321287231826699,6.2881696428571345,6.800000000000001,6.760000000000001,6.257142857142857,5.2,5.2,5.2,6.0,6.114285714285714,?,730.0,English,USA,F
Snowboard Academy,1996,6.321287231826699,6.5056939501779345,?,2.4,2.4,2.4,?,5.133333333333335,5.423076923076924,4.3,4.966666666666666,?,2.0,English,USA,F
The Snows of Kilimanjaro,1952,6.3626827717736845,6.805938349954643,6.596904663640125,6.973684210526314,7.0625,?,?,7.13888888888889,6.58235294117647,6.6499999999999995,6.3,?,3.0,English,USA,C
The Snowtown Murders,2011,6.59053643724697,6.805938349954643,?,6.6,6.6,6.6,6.6,6.6,6.6,6.6,6.6,66.0,12.0,English,Australia,B
So Big!,1932,6.805938349954643,6.596904663640125,?,7.2444444444444445,6.9750000000000005,6.4,7.088888888888889,7.195833333333333,7.241666666666667,7.2,7.333333333333335,?,947.0,English,USA,B
So Close,2002,6.164596895343019,6.3626827717736845,6.321287231826699,6.3,7.040000000000001,?,?,6.1090909090909085,6.8999999999999995,6.637500000000001,6.8,66.0,6.0,Mandarin,Hong Kong,B
So Close to Paradise,1998,6.59053643724697,6.805938349954643,6.596904663640125,6.7,6.7,6.85,?,6.95,7.15,7.1,6.7,61.0,199.0,Mandarin,China,B
So Dark the Night,1946,6.59053643724697,6.805938349954643,7.172522522522525,6.685714285714286,5.88,5.800000000000001,5.56,6.4,6.550000000000001,6.4,6.4,?,364.0,English,USA,C
So I Married an Axe Murderer,1993,6.321287231826699,6.596904663640125,?,6.550000000000001,5.550000000000001,?,?,6.1,6.3,6.22,7.275,?,27.0,English,USA,C
So Proudly We Hail!,1943,6.805938349954643,6.596904663640125,7.116258351893096,7.4,6.991666666666666,?,?,7.260000000000001,7.214285714285714,7.483333333333334,6.8,?,1.0,English,USA,A
So Undercover,2012,6.164596895343019,6.321287231826699,?,6.1,6.279999999999999,5.0,?,4.428571428571428,6.325,5.25,5.0,?,14.0,English,USA,F
So Young,2013,6.805938349954643,?,?,6.4,7.166666666666667,6.4,?,6.4,6.4,6.550000000000001,5.75,?,1.0,Mandarin,China,C
Soap,2006,6.321287231826699,6.596904663640125,?,5.3,5.3,?,?,5.3,5.3,5.3,5.3,?,588.0,Finnish,Finland,F
Soapdish,1991,6.321287231826699,6.596904663640125,?,6.533333333333334,6.471428571428572,6.471428571428572,6.285714285714285,6.290909090909091,6.569565217391304,6.728124999999998,6.1875,?,11.0,English,USA,B
